Country Name,name,gppd_idnr,capacity_mw,latitude,longitude,Primary Fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
Philippines,San Gabriel,WRI1029961,450,13.7769,121.0261,Gas,,,,2016,First NatGas Power Corp.,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,1066595,,,,,,,,,,,,,,,,,,,
Philippines,San Ildefonso,WKS0068487,15,15.004,121.028,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Philippines,San Luis,WRI1030472,1,15.6854,121.4748,Hydro,,,,2017,Epower Technologies Corp.,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,1058810,,,,,,,,,,,,,,,,,,,
Philippines,San Rafael Solar,WRI1030486,3.8,15.0074,120.973,Solar,,,,2017,SPARC Solar Powered Agri-Rural Communities Corporation,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,,,,,,,,,,,,,,,,,,,,
Philippines,Saranay,WKS0070671,10,15.82,120.965,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Philippines,Sarrat Solar,WRI1030487,1,18.1359,120.6762,Solar,,,,2017,Bosung Solartec Ic (BOSUNG),Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,,,,,,,,,,,,,,,,,,,,
Philippines,Sepalco,WRI1029967,45,11.121,124.9723,Solar,,,,2016,Sulu Electric Power and Light Inc.,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,,,,,,,,,,,,,,,,,,,,
Philippines,Silay Solar,WRI1023912,25,10.8055,122.9908,Solar,,,,2016,Megawatt Clean Energy (MCEI),Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,1111968,,,,,,,,,,,,,,,,,,,
Philippines,Sta. Rita Solar,WRI1029962,7.1,14.8052,120.3634,Solar,,,,2016,JOBIN,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,,,,,,,,,,,,,,,,,,,,
Philippines,Sual power station,WRI1001872,1218,16.1243,120.1012,Coal,,,,1999,SMC Global Power Holdings Corp.,GCPT,https://endcoal.org/global-coal-plant-tracker/,GEODB,1013257,,,,,,,,,,,,,,,,,,,
Philippines,Surallah 12,WKS0062558,12,6.34,124.74,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Philippines,TIWI,WRI1001890,234,13.4655,123.6486,Geothermal,,,,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,GEODB,1025521,,,,,,,,,,,,,,,,,,,
Philippines,TOLEDO POWER CORP. (Sangi Sta),WRI1001920,88.8,10.3871,123.6401,Coal,,,,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,GEODB,1031810,,,,,,,,,,,,,,,,,,,
Philippines,Tanauan,WKS0070613,50,14.14,121.1,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Philippines,UNIFIED LEYTE,WRI1001943,610.2,11.1308,124.6553,Geothermal,,,,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,GEODB,,,,,,,,,,,,,,,,,,,,
Philippines,UPPC,WRI1030480,30,14.8952,120.7715,Coal,,,,1998,United Pulp & Paper Co. Inc,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,,,,,,,,,,,,,,,,,,,,
Philippines,Valenzuela Solar,WRI1023903,9,14.7019,120.954,Solar,,,,2016,Valenzuela Solar Energy Inc. Absolut Distillers Inc.,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,1111032,,,,,,,,,,,,,,,,,,,
Philippines,WMPC,WRI1001954,113,7.0694,122.2014,Oil,,,,,,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,CARMA,1033310,,,,,,,,,,,,,,,,,,,
Philippines,YH Green,WRI1023899,14.5,14.8323,120.4476,Solar,,,,2016,YH Green Energy incorporated,Philippines Department of Energy,https://www.doe.gov.ph/list-existing-power-plants,WRI,,,,,,,,,,,,,,,,,,,,
Singapore,Jurong Island - PLP CCGT Power Plant Singapore,GEODB0045352,800,1.2843,103.725,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1054199,,,,,,,,,,,,,,,,,,,
Singapore,Keppel Merlimau Cogen Power Plant Singapore,GEODB0042425,1300,1.2824,103.675,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,,,,,,,,,,,,,,,,,,,
Singapore,Keppel Seghers Tuas WTE Plant Singapore,GEODB0003828,22,1.2987,103.6215,Waste,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1085144,,,,,,,,,,,,,,,,,,,
Singapore,Pasir Panjang Gas Turbine Power Station Singapore,GEODB0004720,210,1.2715,103.7989,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,,,,,,,,,,,,,,,,,,,
Singapore,PowerSeraya OCGT Power Plant Singapore,GEODB0004889,210,1.2813,103.7239,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,,,,,,,,,,,,,,,,,,,
Singapore,PowerSeraya Pulau Seraya CCGT Cogen Power Plant Singapore,GEODB0004960,1540,1.2765,103.7266,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1025750,,,,,,,,,,,,,,,,,,,
Singapore,PowerSeraya Pulau Seraya Oil Power Station Singapore,GEODB0004961,2250,1.28,103.727,Oil,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1025750,,,,,,,,,,,,,,,,,,,
Singapore,SembCorp Pulau Sakra CCGT Cogen Power Station Singapore,GEODB0004959,1215,1.254,103.7026,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,,,,,,,,,,,,,,,,,,,
Singapore,Senoko I-VII CCGT Power Plants Singapore,GEODB0005331,2807,1.4655,103.7996,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1025695,,,,,,,,,,,,,,,,,,,
Singapore,Senoko Thermal Power Station Singapore,GEODB0003827,500,1.464,103.7976,Oil,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1025695,,,,,,,,,,,,,,,,,,,
Singapore,Senoko WTE Incineration Plant Singapore,GEODB0005333,56,1.4624,103.795,Waste,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1022783,,,,,,,,,,,,,,,,,,,
Singapore,Tuas CCGT Power Station Singapore,GEODB0005795,1470,1.2888,103.6414,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1032064,,,,,,,,,,,,,,,,,,,
Singapore,Tuas Oil Power Station Singapore,GEODB0005796,1200,1.2896,103.6397,Oil,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1032064,,,,,,,,,,,,,,,,,,,
Singapore,Tuas South WTE Incineration Plant Singapore,GEODB0005797,80,1.2959,103.6205,Waste,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1080323,,,,,,,,,,,,,,,,,,,
Thailand,Akekamai-Ramintra Solar Power Plant,WRI1026239,1,13.8283,100.6798,Solar,,,,,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),http://www.thaisolarenergy.com/project.php?menu=future_projects,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Amata B Grimm,WRI1019486,733,13.4191,101.0272,Gas,,,,,,B Grimm,http://www.bgrimmpower.com/power-plants/power-plants-in-operation/,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Ang Thong,WKS0067792,24,11.425,99.565,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,,,,,,,,,,
Thailand,Ang Thong Solar Power Plant,WRI1026223,1.2,14.5894,100.4761,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,B Grimm BIP,WRI1019488,230,13.9745,100.5649,Gas,,,,,,B Grimm,http://www.bgrimmpower.com/power-plants/power-plants-in-operation/,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,BLCP Power,WRI1019458,1346,12.6448,101.1605,Coal,,,,2007,EGCO,EGCO,http://www.egco.com/en/corperate_profile_busin_group_blcp.asp,WRI,1039868,,,,,,,,,,,,,,,,,,,
Thailand,Bamnet Narong - BSE Solar Power Plant,WRI1026224,16,15.4211,101.6985,Solar,,,,,Bangchak Solar Energy Company Limited (BSE),Bangchak Solar Energy Company Limited (BSE),http://www.bangchak.co.th,WRI,1090294,,,,,,,,,,,,,,,,,,,
Thailand,Bamnet Narong - BSP Solar Power Plant,WRI1026225,22.5,15.445,101.7882,Solar,,,,,Siam Solar Generation Company Limited,Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,1090294,,,,,,,,,,,,,,,,,,,
Thailand,Ban Kluai Solar Power Plant,WRI1026226,7.4,16.0488,100.7428,Solar,,,,,Gunkul Chubu Powergen Company Limited,Gunkul Chubu Powergen Company Limited,http://www.gunkul.com,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Bang Ban Solar Power Plant,WRI1026227,7,14.4418,100.481,Solar,,,,,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,http://www.bangkoksolarpower.com/en/reference_project,WRI,,,,,,,,,,,,,,,,,,,,
Thailand,Bang Bo,WRI1019483,350,13.492,100.8416,Gas,,,,2000,Eastern Power and Electric Company,Alstom,http://www.alstom.com/press-centre/2013/1/alstom-will-service-and-upgrade-bang-bo-gas-fired-power-plant-in-thailand/,GEODB,1043155,,,,,,,,,,,,,,,,,,,
